"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0134","c0136","c0138","c0140","c0142","c0144","c0146","c0150","c0158","c0162","c0166","c0170","c0174","c0176","c0186","c0190","c0192","c0196","c0198","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0402","c0404","c0406","c0408","c0410","c0412","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_yy","strata","fr_urban","fr_size","finalwgt","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0134","ic0136","ic0138","ic0140","ic0142","ic0144","ic0146","ic0150","ic0158","ic0162","ic0166","ic0170","ic0174","ic0176","ic0186","ic0190","ic0192","ic0196","ic0198","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0532","ic0534","ic0536","ic0538","ic0560","ic0562","ic0568","ic0570","ic0572"
"32",55,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,4,3,2,1,2,1,1,1,2,2,1,1,1,2,2,1,3,1,3,3,2,3,3,1,2,3,1,2,2,5,4,4,2,4,1,5,1,1,2,-1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,20,20,30,7,3,3,97,75,100,"04062018",2018,232,"Suburb","500 - 999",17.4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",57,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,3,5,2,2,2,1,1,2,2,2,2,2,1,2,1,2,3,3,3,3,3,3,3,1,3,3,2,2,2,4,4,4,4,5,4,5,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,-1,8,85,85,8,3,3,97,60,50,"03012018",2018,241,"City","1,000 or more",9.7717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",59,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,3,2,1,3,1,3,3,3,5,5,5,4,5,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,2,-1,1,1,2,-1,20,90,90,2,3,3,98,30,10,"03262018",2018,134,"Rural","500 - 999",71.4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",61,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,4,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,3,2,3,2,3,2,2,2,3,3,3,3,2,3,2,3,1,3,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,76,90,5,4,3,92,175,205,"04092018",2018,341,"City","1,000 or more",10.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",67,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,1,1,3,3,2,3,2,2,2,2,2,3,3,3,3,5,3,5,4,5,3,5,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,2,-1,1,1,2,-1,50,50,40,2,3,3,84,24,33,"04052018",2018,413,"Town","Less than 300",82.9275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",69,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,3,1,1,2,1,1,1,2,1,1,1,1,2,2,1,3,1,3,3,3,3,2,2,2,3,2,2,2,4,3,4,4,4,5,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,2,1,1,1,1,1,1,20,20,20,8,4,3,96,20,10,"04042018",2018,214,"Rural","Less than 300",24.8751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",72,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,5,5,5,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,10,75,75,5,3,3,95,30,15,"03282018",2018,232,"Suburb","500 - 999",14.8753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",74,1,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,3,3,1,1,2,1,1,2,1,2,2,1,1,1,2,2,2,2,3,3,3,3,3,2,3,3,2,2,3,4,4,5,4,5,4,5,1,2,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,8,80,90,4,3,3,80,10,10,"04022018",2018,324,"Rural","300 - 499",14.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",75,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,2,2,1,1,3,3,2,3,2,1,2,1,2,2,3,3,4,2,4,1,4,1,4,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,5,68,88,8,4,2,95,694,523,"05242018",2018,342,"Suburb","1,000 or more",9.6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",76,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,2,1,1,1,2,2,1,3,2,3,3,3,3,3,2,2,3,2,3,1,4,4,4,5,5,4,4,2,-1,1,1,1,2,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,0,95,100,6,3,3,97,0,30,"04022018",2018,342,"Suburb","1,000 or more",9.6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",77,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,3,3,1,3,3,2,2,2,4,3,4,5,5,5,5,2,-1,2,-1,1,2,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,2,-1,40,35,40,6,3,3,88,40,10,"05152018",2018,233,"Town","500 - 999",10.6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,7,0,7,0,7,0,0,0,0,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
"43",78,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,3,3,2,3,3,3,2,3,3,3,2,5,3,4,2,5,2,5,1,1,1,1,2,-1,1,1,2,-1,2,-1,2,-1,1,1,1,1,1,1,2,-1,18,50,85,4,1,1,91,20,25,"04132018",2018,131,"City","500 - 999",65.9747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",80,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,4,4,4,4,5,3,4,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,11,65,65,7,3,3,95,24,50,"03202018",2018,323,"Town","300 - 499",18.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",83,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,4,4,1,1,1,1,2,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,2,-1,2,-1,1,2,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,0,70,90,3,3,3,90,9,3,"03012018",2018,232,"Suburb","500 - 999",14.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",84,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,4,4,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,2,3,3,2,2,2,1,1,3,2,3,2,5,4,5,4,4,4,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,1,2,30,40,80,4,3,3,97,23,9,"02222018",2018,123,"Town","300 - 499",69.9745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",85,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,5,4,5,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,-1,2,-1,1,1,2,-1,15,90,99,2,3,3,95,0,0,"04232018",2018,122,"Suburb","300 - 499",71.3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",86,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,3,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,4,2,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,90,10,10,0,3,3,96,75,5,"04192018",2018,114,"Rural","Less than 300",121.8157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",88,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,3,3,1,2,3,2,2,2,4,3,4,3,2,2,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,10,60,45,6,2,3,89,25,20,"03072018",2018,233,"Town","500 - 999",11.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",89,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,4,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,0,97,100,3,4,3,91,0,0,"03292018",2018,341,"City","1,000 or more",8.7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"51",90,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,4,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,2,3,3,1,3,3,1,2,2,5,5,5,4,5,4,5,1,2,1,1,1,1,1,1,1,1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,20,50,80,0,2,2,95,0,0,"05182018",2018,132,"Suburb","500 - 999",47.2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",91,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,3,3,3,2,1,1,2,2,2,2,4,4,4,5,5,4,4,2,-1,2,-1,1,1,1,1,1,1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,90,50,85,7,2,2,78,15,10,"05142018",2018,321,"City","300 - 499",17.7893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",93,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,3,4,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,3,3,3,2,2,2,2,1,2,2,4,3,4,3,4,2,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,2,27,60,67,4,3,3,95,25,54,"04092018",2018,333,"Town","500 - 999",13.6168,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7
"54",95,1,1,1,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,4,2,1,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,3,2,1,2,2,2,2,2,4,4,4,4,5,4,5,2,-1,2,-1,2,-1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,80,90,8,3,3,96,98,68,"04022018",2018,221,"City","300 - 499",12.7614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",96,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,3,1,3,3,2,1,1,1,1,3,3,2,1,3,4,5,3,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,5,30,75,5,3,3,92,30,20,"02282018",2018,344,"Rural","1,000 or more",8.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",97,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,3,4,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,3,3,3,3,3,3,3,3,3,2,2,2,4,4,5,4,4,4,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,1,5,80,85,9,3,3,97,27,26,"05032018",2018,132,"Suburb","500 - 999",60.9483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",98,2,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,1,3,2,2,3,3,3,2,3,3,3,3,4,4,4,3,5,3,5,1,1,1,1,1,1,1,1,2,-1,1,2,1,2,1,1,1,1,1,1,1,1,7,50,75,8,1,1,95,25,25,"02272018",2018,111,"City","Less than 300",183.5447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0
"58",99,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,4,4,1,2,2,2,2,2,2,2,1,2,1,1,2,1,3,2,2,3,3,3,3,1,3,3,2,2,2,4,4,4,4,5,4,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,2,2,-1,1,1,1,2,2,-1,12,60,75,4,4,3,97,19,19,"05312018",2018,131,"City","500 - 999",53.6788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",101,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,3,1,3,3,2,3,3,1,2,3,2,3,3,4,1,4,4,5,4,2,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,25,33,60,7,3,3,97,100,110,"03142018",2018,344,"Rural","1,000 or more",8.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",102,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,4,3,1,2,2,2,1,1,1,2,1,2,1,2,1,1,2,2,3,3,3,3,3,2,2,3,3,3,3,4,4,4,5,5,4,4,2,-1,2,-1,1,1,1,1,2,-1,2,-1,2,-1,1,1,1,1,1,1,1,1,0,80,98,6,2,2,90,100,20,"04052018",2018,342,"Suburb","1,000 or more",9.6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",103,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,3,3,3,3,3,3,1,3,3,3,3,3,4,4,4,4,5,4,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,1,2,11,67,67,7,3,3,95,27,18,"04062018",2018,324,"Rural","300 - 499",14.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"62",105,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,4,4,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,4,4,5,4,4,4,5,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,2,2,-1,2,-1,1,1,1,1,15,80,95,0,4,3,97,0,4,"03192018",2018,121,"City","300 - 499",73.1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",106,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,3,2,2,3,2,2,1,2,3,3,3,4,3,4,4,4,4,5,2,-1,1,1,1,1,1,1,1,2,1,2,1,1,2,-1,1,1,1,1,2,-1,30,30,20,10,2,2,92,15,10,"03282018",2018,223,"Town","300 - 499",23.5126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",108,1,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,3,3,2,2,2,1,2,2,1,2,1,1,1,2,2,1,3,1,2,2,2,3,3,3,3,3,1,1,1,5,3,5,4,5,4,5,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,30,25,60,3,3,3,95,10,8,"05072018",2018,122,"Suburb","300 - 499",71.3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
