"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0124","c0126","c0128","c0130","c0132","c0134","c0136","c0138","c0140","c0141","c0142","c0143","c0144","c0146","c0148","c0150","c0152","c0154","c0156","c0158","c0160","c0162","c0164","c0166","c0168","c0169","c0170","c0171","c0172","c0173","c0174","c0176","c0178","c0180","c0182","c0184","c0186","c0188","c0190","c0192","c0194","c0196","c0198","c0200","c0202","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0220","c0222","c0224","c0226","c0228","c0230","c0244","c0246","c0248","c0250","c0252","c0254","c0256","c0258","c0260","c0262","c0264","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0306","c0308","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0388","c0390","c0392","c0394","c0396","c0398","c0400","c0402","c0404","c0406","c0408","c0410","c0412","c0414","c0416","c0418","c0420","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0438","c0440","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0508","c0510","c0512","c0514","c0516","c0518","c0520","c0526","c0528","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_dd","c0578_mm","year","c0580","crisis","distot","incid","incpol","othact","outsus","probwk","removl","strata","stuoff","svinc","svpol","transf","vioinc","viopol","disfire08","disweap08","disdrug08","disalc08","disatt08","disins08","ganghate","disrupt","sec_ft","sec_pt","fr_catmn","fr_lvel","fr_size","fr_urban","finalwgt","repwgt1","repwgt2","repwgt3","repwgt4","repwgt5","repwgt6","repwgt7","repwgt8","repwgt9","repwgt10","repwgt11","repwgt12","repwgt13","repwgt14","repwgt15","repwgt16","repwgt17","repwgt18","repwgt19","repwgt20","repwgt21","repwgt22","repwgt23","repwgt24","repwgt25","repwgt26","repwgt27","repwgt28","repwgt29","repwgt30","repwgt31","repwgt32","repwgt33","repwgt34","repwgt35","repwgt36","repwgt37","repwgt38","repwgt39","repwgt40","repwgt41","repwgt42","repwgt43","repwgt44","repwgt45","repwgt46","repwgt47","repwgt48","repwgt49","repwgt50","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0124","ic0126","ic0128","ic0130","ic0132","ic0134","ic0136","ic0138","ic0140","ic0141","ic0142","ic0143","ic0144","ic0146","ic0148","ic0150","ic0152","ic0154","ic0156","ic0158","ic0160","ic0162","ic0164","ic0166","ic0168","ic0169","ic0170","ic0171","ic0172","ic0173","ic0174","ic0176","ic0178","ic0180","ic0182","ic0184","ic0186","ic0188","ic0190","ic0192","ic0194","ic0196","ic0198","ic0200","ic0202","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0220","ic0222","ic0224","ic0226","ic0228","ic0230","ic0244","ic0246","ic0248","ic0250","ic0252","ic0254","ic0256","ic0258","ic0260","ic0262","ic0264","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0306","ic0308","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0388","ic0390","ic0392","ic0394","ic0396","ic0398","ic0400","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0414","ic0416","ic0418","ic0420","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0438","ic0440","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0508","ic0510","ic0512","ic0514","ic0516","ic0518","ic0520","ic0526","ic0528","ic0532","ic0534","ic0536","ic0538","ic0540","ic0542","ic0544","ic0546","ic0556","ic0558","ic0560","ic0562","ic0568","ic0570","ic0572"
"2106","2869",1,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,2,1,1,2,2,-1,2,-1,2,-1,2,-1,2,2,2,-1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,1,1,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,5,4,5,4,5,4,5,5,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,1,1,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,2,-1,0,0,0,0,0,0,0,10,14,10,20,85,6,2,2,95,197,201,"03132008",13,3,2008,60,0,0,5,0,0,0,0,0,121,4,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,4,1,2,1,93.3221133460974,95.8493563876646,94.3665241871339,94.7387127604041,95.3254078643824,94.9791506206016,97.1038278853797,93.6859382664089,96.3734241436017,96.0638716589653,96.4199352385639,95.1471146854308,93.9785697253421,95.1010329725203,95.250720283704,94.5900996385164,94.4802715742499,95.5488080831002,95.5989627775137,94.4522712608011,94.800815080533,95.4294739649586,95.2377026472503,94.8494514170174,95.3519847288294,93.9269875580277,95.8025685027896,95.6648057809352,94.7828031509736,95.7408996467348,95.9205439003959,94.9772102171043,95.5443591941075,94.2370523118137,95.6216639240002,94.5656244657764,96.1065083277088,95.6157636574203,95.7564868451972,94.1775401957248,96.4017400000188,95.3610383126723,96.0200003930227,95.8522625215119,96.5311945457789,95.2543704702889,95.0229352223511,0,95.0935099903568,93.2093945505644,94.4952293492294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,11,0,11,0,0,6,0,0
"2107","2870",1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,-1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,2,1,1,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,3,1,3,2,1,3,3,3,3,3,2,2,2,2,2,4,4,3,4,5,3,2,5,1,2,1,2,1,1,2,-1,1,2,1,1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,75,0,0,0,75,0,7,10,15,25,25,25,6,2,2,95,15,12,"02272008",27,2,2008,30,6,84,22,5,80,0,1,0,323,84,0,0,4,5,3,0,2,2,0,5,75,0,0,-1,-1,4,3,2,3,19.536397387421,19.7321489460582,19.5853272427747,19.9835647614037,19.9005788795214,19.6503654550492,19.7235611894644,19.7572857589226,19.633416993521,19.9055463846981,19.8888300898073,19.9149503457219,19.7268243058348,19.7084994918206,19.9412543861539,19.8472903687076,20.0519100530536,19.6013753816612,20.0762700554761,20.0305233625522,19.9809783913503,20.0618661132481,19.6526340408668,20.136945480099,20.2943590678609,20.3212023106009,19.6464442545691,19.9588472874008,20.0547142797279,19.9573083666173,20.572303396819,20.3756738199221,20.4908352474589,19.6737989049851,20.4695597071364,20.3937979566293,20.1004959142628,19.9618795046804,20.0258000448948,0,20.1711892547708,20.2109464394781,20.0181278876913,19.9304106164031,19.5765611014684,19.618669366524,19.940890577619,19.6274717083149,19.7853937393992,19.8145381488237,19.2975299924778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2108","2871",1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,3,1,2,3,2,2,2,1,3,3,2,2,2,2,2,4,4,4,4,4,4,5,5,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,2,-1,75,0,2,7,60,0,5,21,13,27,50,50,3,3,3,97,24,114,"05132008",13,5,2008,65,6,85,32,14,67,16,0,0,232,91,21,3,2,21,3,0,1,0,0,15,69,0,3,5,0,4,2,3,2,16.0173887782248,16.4878005925888,16.4586499861311,16.4730161497756,16.4864209361957,16.3302720974521,16.3723935820577,16.379463349527,16.403896341013,16.395226781515,16.550868200867,16.4175575271093,16.2523721066378,16.3581030692838,16.422951537468,16.2632529949077,16.2163888296122,16.4300691566948,16.3917200373854,16.3840829397814,16.3388148583031,16.3598595143154,16.2577352759505,16.3166843951689,16.2195963483082,16.2229888981085,16.412371067595,16.3867173888811,16.4853887302452,16.4096922464442,16.2910991626615,16.3296477942932,16.3345430280008,16.3137027010875,16.3262712489977,16.2430147616205,16.3613301333327,16.2750862771632,16.2469430806607,16.1235407856287,0,16.331980726629,16.2829270938662,16.3210548166556,16.3503647213717,16.2342212092959,16.2385929482701,16.4319070471576,16.4503183962653,16.3441410092032,16.1028586663593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2109","2872",1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,1,3,3,2,3,2,1,2,1,1,1,1,2,2,4,4,4,4,4,1,5,5,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,592,0,0,0,592,0,3,0,16,20,25,40,8,3,3,92,98,107,"02282008",28,2,2008,68,8,629,8,4,605,21,1,0,341,629,0,0,3,1,1,0,5,3,1,28,592,0,0,1,8,2,3,4,1,8.31475531637003,8.25426614632648,8.5907564153746,8.65595351165607,8.62838877681757,8.22238700612813,8.39125966072261,8.63205799524693,8.49392753795051,8.42057222655008,8.43516960511888,8.55531560628029,8.55257501586692,8.55577788982957,8.54194056652293,8.65549044551644,8.50911424103947,8.53934937449343,8.57547366809621,8.6723869361252,8.54015834804875,8.57952031344907,8.36258952676454,8.40360946033333,8.39800209318249,8.46746576767172,8.4221954488414,8.44130735276635,8.50848710593461,0,8.46268677769256,8.48977670176495,8.44255516170563,8.59971803607652,8.19152165952379,8.2144800689338,8.56011003638024,8.51738772599408,8.54745122341806,8.32265800469255,8.49836439440554,8.18641378835968,8.50762882398142,8.55761419599044,8.32988490294597,8.43770919542213,8.59952653238869,8.49657326298659,8.57013874309184,8.75512283532223,8.55150114013523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
"2110","2873",1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,-1,1,2,1,2,1,-1,2,1,1,2,2,1,1,1,2,1,2,2,1,5,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,3,2,2,2,2,1,2,3,2,2,3,2,2,4,4,4,4,5,4,5,5,1,1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,1,2,-1,22,0,0,0,22,1,1,3,9,15,80,85,8,3,3,95,83,48,"02282008",28,2,2008,45,5,49,26,8,40,8,0,0,333,49,0,0,1,18,0,0,1,8,0,18,22,0,1,2,2,3,3,3,3,13.4056114431693,13.7224409842811,13.6945814572483,13.5287439786097,13.602386946289,13.6897312741862,13.7900592213063,13.6162051925267,13.6436344163388,13.6702854723953,0,13.4328800763748,13.7528960866442,13.603092488786,13.6144175134523,13.6857326622136,13.7086081770834,13.67398528917,13.7559890274026,13.6528751507248,13.7620602123681,13.6998493691067,13.8997381794593,13.7076841010383,13.9654777146286,13.4377481881717,13.4901663215394,13.6998683299227,13.8759296209955,13.9048337095599,13.9988421379757,13.9220451003008,13.9786962316151,13.7844098829122,13.8428252435716,13.8334251674801,13.78493612354,13.5823164839793,13.4044236567295,13.6644254267623,13.6173816077369,13.4556871890483,13.3787267269661,13.5315896597173,13.6883033468791,13.3932359131346,13.6195428151494,13.6325535652244,13.5277201992665,13.6152824239178,13.7702625490184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"2111","2874",1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,3,4,4,2,1,1,2,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,2,3,3,2,2,3,3,1,3,1,1,3,2,2,5,3,4,4,5,4,5,5,1,2,2,-1,2,-1,2,-1,1,2,1,2,1,1,1,1,2,-1,2,-1,2,-1,1,1,2,-1,1,1,2,-1,1,1,2,-1,3,0,0,0,3,0,0,1,8,5,85,80,4,3,3,95,25,45,"03032008",3,3,2008,43,6,8,6,1,8,0,0,0,123,8,0,0,0,4,0,0,0,0,0,5,3,0,0,-1,-1,2,1,2,3,85.8570336171167,87.7742631879755,87.6113960977621,86.1483126168446,88.05227851186,87.0796531199976,87.6003900580842,86.7512076607498,88.4171533029194,87.4364867344125,87.7245929749883,87.9781260914037,87.823970062307,88.1819704719006,85.5301056568709,87.8833628503222,88.9928754143212,88.5826872270685,88.4661525393459,89.2186385074843,88.6532201551054,88.5102427758546,87.7551196211742,88.6810444068631,88.5954492259755,88.1281408739271,89.3161089137824,0,85.4180870912954,87.0599957818477,87.0961101286318,87.3088409562519,87.0170991982009,87.0226790333213,87.4007260881758,86.8708893506882,87.8473457980937,87.9296470067123,87.7097045756415,86.5010086995064,86.9417479526812,87.844263172539,87.2692930341501,87.60557617509,87.7005595730861,87.2671537475708,86.2542705666155,87.7248574506398,87.9935930566431,87.3411351923063,85.6155255510229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2112","2875",1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,4,3,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,4,4,4,4,5,4,5,5,2,-1,2,-1,1,2,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,16,7,10,60,75,3,2,2,95,130,140,"03052008",5,3,2008,65,7,0,18,7,0,0,0,0,231,28,0,0,0,7,0,0,0,0,0,0,0,0,1,4,0,4,2,3,1,15.919842993659,16.4369039022264,16.100283250715,15.9629842372726,15.9354415035812,16.2759546723967,16.2617972208783,16.0959098242389,16.345673628408,16.1481538806357,16.3774964322611,16.226805914074,16.0576768840509,16.2987222236506,16.3395422389893,16.1553872102647,16.1549564844767,16.4194253973579,16.2895321804145,16.1039401035237,16.2989603938277,16.2186453188386,16.2305406166861,16.2223680007588,16.3965015580074,16.2158647567953,16.3591010302732,16.2192847106552,16.3177464665948,16.2780958826723,16.1748993199828,16.3680583931485,16.2861044245153,16.2015131224206,16.3087124035615,16.3255463390569,16.344545620583,16.2398724163003,16.2090788747061,0,16.2425419099828,16.2306383904668,16.1313750971285,16.1638677619467,16.3276465692998,16.2728071797368,16.1290033967235,16.2771858154154,16.1756351279539,16.3307285152555,16.3050522805893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,6,0,0,0,6,0,6,0,6,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"2113","2877",1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,5,4,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,4,4,5,4,5,5,2,-1,1,1,1,2,1,2,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,21,0,0,21,0,0,0,1,20,10,75,70,7,3,3,94,38,48,"04292008",29,4,2008,45,8,41,43,7,0,41,0,0,342,41,2,0,0,18,2,0,3,4,3,10,21,0,1,0,3,2,3,4,2,9.79733927619163,9.91323564224706,10.0332511867761,9.93816646945375,9.83999124784745,9.92492080389421,10.0034435047078,9.91805747218076,10.100287750161,9.95674107320862,10.0733013937783,10.0893612270992,9.93176154013299,10.102986820001,10.0180358609081,9.96120894849276,10.0268993585396,10.0164329980413,10.0105414923737,9.90106013189309,10.0188464283908,9.93920766227903,10.1165413551997,10.0436533030601,10.112196438841,10.1804862076742,10.1392075387381,10.0578560473594,10.0479741000847,10.0638923103421,10.0313091530678,9.98349779939586,9.84351510270592,9.92281584729498,9.96675829323651,10.005832942243,10.0416547599914,9.99956072658139,9.86558280223496,9.93608902478768,10.019671266276,9.92278992614134,10.0213838072784,9.97896150406032,10.0486780577888,9.99045163491943,9.93872663742161,10.0404964811376,9.93292473800804,0,9.95761299067231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,6,0,6,0,0,0,0,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0
"2114","2878",1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,-1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,3,1,3,3,2,3,3,2,2,3,3,3,3,2,2,4,2,4,4,5,5,5,5,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,2,-1,2,-1,1,1,1,1,2,-1,20,0,0,0,24,0,1,1,20,7,70,70,7,3,3,90,30,15,"04222008",22,4,2008,43,4,32,36,4,24,8,1,0,234,32,0,0,0,14,1,0,0,0,0,8,24,0,0,1,0,2,2,3,4,15.2336672453972,15.6836882884919,15.4933942039144,15.4911442614441,15.6404878511348,15.4659892341844,15.2563327523085,15.4343199828584,15.4236012361791,0,15.5192123351909,15.4438426576353,15.4354960340654,15.4426276541272,15.6378852724314,15.4538538954633,15.4556970949595,15.8123691642787,15.6260739842252,15.4710817623972,15.6238584456513,15.4569465091045,15.4104927947939,15.6052417778228,15.7153768542293,15.7823636955471,15.7289112657736,15.8259658412563,15.6323373973823,15.4678134116604,15.3989166394232,15.6242749385201,15.428843161373,15.4329065279873,15.4706177022276,15.3115446744002,15.3657820118319,15.3647594403541,15.786855666321,15.5468972353089,15.6362071300102,15.5894778536278,15.5425305708286,15.6762523170386,15.711781857492,15.6368383260085,15.6369344736349,15.4505578743451,15.6819440462279,15.4831108784941,15.5496012340602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2115","2879",1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,-1,1,2,1,2,2,-1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,3,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,3,2,2,2,1,2,3,1,2,2,2,2,4,2,3,4,5,4,4,5,2,-1,1,2,1,1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,1,1,2,-1,92,0,0,0,0,0,12,4,16,20,50,70,17,4,3,96,126,99,"03172008",17,3,2008,45,5,25,172,51,0,13,1,0,242,205,0,0,12,137,30,0,8,16,1,0,0,0,0,0,1,4,2,4,2,13.7737891076075,13.9283524588702,14.1432503686943,14.0923779141577,13.9923621579073,14.1299818987855,14.1674508893201,0,14.2313341486835,14.116943385225,14.0847061535769,13.9424446779134,13.971743340164,14.422527189596,14.1061336669524,13.9812741752824,14.174457463925,13.9172658747049,14.0616469717804,13.9412047297774,14.2857595677791,14.0070735802361,14.0686154659942,13.9842257838433,13.9104447275809,14.2335641403985,14.073192412734,13.9114630829804,13.8390742687448,14.0020477591597,14.0922942359697,13.883535210125,13.6319039277796,14.2602003506814,13.9681058313975,14.0704540463159,14.2769134410588,14.1258014288323,14.0452940700008,13.95643100456,14.0747098861987,13.8561619561081,13.9953056572973,14.1790591141145,14.317108104925,13.9936753906984,14.0811894154604,14.163456997318,13.9807130647817,14.0472072809683,14.1325328013191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
